"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI (W/m2)","GTI_AV (W/m2)"
2026/05/18 18:09:00.274,n,-5.100221,5.560407,4.721045,0.434301,OverRange,OverRange,OverRange,10.554784,13.636276,-4.963696,-4.913186
2026/05/18 18:10:00.259,n,-5.161806,5.934526,5.37518,0.673646,OverRange,OverRange,OverRange,10.523036,13.601794,-5.174613,-4.973679
2026/05/18 18:11:00.260,n,-5.097399,4.58453,5.244107,0.673118,OverRange,OverRange,OverRange,10.534226,13.573764,-4.882299,-5.004822
2026/05/18 18:12:00.262,n,-5.158983,4.484025,4.47046,0.099276,OverRange,OverRange,OverRange,10.543346,13.541416,-4.975471,-4.940489
2026/05/18 18:13:00.265,n,-5.296522,5.340914,4.728203,0.557084,OverRange,OverRange,OverRange,10.540568,13.505846,-5.291333,-4.993047
2026/05/18 18:14:00.266,n,-5.079821,4.692215,5.131853,0.734834,OverRange,OverRange,OverRange,10.500926,13.475666,-4.963696,-4.999019
2026/05/18 18:15:00.269,n,-5.346174,5.422941,5.003775,0.618329,OverRange,OverRange,OverRange,10.5144,13.445486,-4.917111,-5.026152
2026/05/18 18:16:00.270,n,-5.117799,4.579245,4.785865,0.406918,OverRange,OverRange,OverRange,10.513388,13.415276,-4.788615,-4.811908
2026/05/18 18:17:00.272,n,-5.258288,4.614009,4.890485,0.410182,OverRange,OverRange,OverRange,10.490276,13.382896,-4.823427,-4.813871
2026/05/18 18:18:00.274,n,-5.381328,5.185747,5.408082,0.115957,OverRange,OverRange,OverRange,10.472224,13.3749,-4.85875,-4.864638
2026/05/18 18:19:00.262,n,-4.834253,4.526306,5.467023,0.530359,OverRange,OverRange,OverRange,10.462164,13.340372,-4.905848,-4.742115
2026/05/18 18:20:00.264,n,-4.828351,5.619066,5.063229,0.557686,OverRange,OverRange,OverRange,10.46902,13.308012,-4.928885,-4.777267
2026/05/18 18:21:00.264,n,-4.907385,4.443647,4.671782,0.361555,OverRange,OverRange,OverRange,10.454788,13.268078,-4.928885,-4.835799
2026/05/18 18:22:00.266,n,-5.130115,5.854202,5.063436,0.635661,OverRange,OverRange,OverRange,10.449208,13.240002,-4.672407,-4.749964
2026/05/18 18:23:00.268,n,-5.009897,4.418962,4.420452,0.265881,OverRange,OverRange,OverRange,10.400926,13.205476,-4.60176,-4.679744
2026/05/18 18:24:00.270,n,-5.223903,4.548623,4.705023,0.418191,OverRange,OverRange,OverRange,10.381602,13.175248,-5.011306,-4.837676
2026/05/18 18:25:00.273,n,-5.241224,4.854094,4.680673,0.119942,OverRange,OverRange,OverRange,10.386938,13.140658,-4.80039,-4.935114
2026/05/18 18:26:00.276,n,-5.498852,4.458895,4.674273,0.52354,OverRange,OverRange,OverRange,10.366344,13.109344,-4.871037,-4.981955
2026/05/18 18:27:00.277,n,-5.323465,4.383159,4.486971,0.344688,OverRange,OverRange,OverRange,10.393042,13.086658,-4.859262,-4.946803
2026/05/18 18:28:00.261,n,-5.346816,4.322704,4.444471,0.585472,OverRange,OverRange,OverRange,10.38998,13.054266,-5.069667,-5.098591
2026/05/18 18:29:00.263,n,-5.261881,4.703755,4.850458,0.551496,OverRange,OverRange,OverRange,10.382366,13.030506,-4.80039,-5.020862
2026/05/18 18:30:00.265,n,-5.364393,5.266613,4.70796,0.595316,OverRange,OverRange,OverRange,10.383128,12.998034,-4.789128,-4.755852
2026/05/18 18:31:00.266,n,-5.320386,3.972548,4.357052,0.401033,OverRange,OverRange,OverRange,10.349564,12.973248,-4.975983,-4.861054
2026/05/18 18:32:00.269,n,-5.414045,5.521329,5.219877,0.348165,OverRange,OverRange,OverRange,10.344738,12.9462,-5.069667,-4.976068
2026/05/18 18:33:00.272,n,-5.408015,4.471404,4.535415,0.531355,OverRange,OverRange,OverRange,10.322886,12.920438,-5.081441,-5.014975
2026/05/18 18:34:00.273,n,-5.252771,4.547508,4.841715,0.713008,OverRange,OverRange,OverRange,10.308412,12.894612,-5.093215,-4.993729
2026/05/18 18:35:00.276,n,-5.419947,5.337141,5.244642,0.372571,OverRange,OverRange,OverRange,10.305878,12.865626,-4.882299,-4.890149
2026/05/18 18:36:00.278,n,-5.229677,5.594279,4.871012,0.559576,OverRange,OverRange,OverRange,10.298248,12.839866,-5.022568,-4.966171
2026/05/18 18:37:00.262,n,-5.402241,5.992465,5.150628,0.811895,OverRange,OverRange,OverRange,10.261368,12.843204,-5.022568,-5.038268
2026/05/18 18:38:00.266,n,-5.004509,5.50691,4.686905,0.714675,OverRange,OverRange,OverRange,10.315964,12.812052,-4.707218,-4.718993
2026/05/18 18:39:00.266,n,-4.98398,5.534531,4.884352,0.476927,OverRange,OverRange,OverRange,10.326126,12.788374,-4.964208,-4.822318
2026/05/18 18:40:00.268,n,-4.887113,4.578952,5.272424,0.737475,OverRange,OverRange,OverRange,10.312898,12.771194,-5.057892,-5.038694
2026/05/18 18:41:00.271,n,-4.886985,4.362337,4.924692,0.651775,OverRange,OverRange,OverRange,10.326884,12.745402,-4.648858,-4.635206
2026/05/18 18:42:00.273,n,-4.881596,5.785498,5.126168,0.624712,OverRange,OverRange,OverRange,10.31214,12.727116,-4.462003,-4.541693
2026/05/18 18:43:00.327,n,-4.813982,4.513182,4.663165,0.50913,OverRange,OverRange,OverRange,10.296372,12.709904,-4.671895,-4.71703
2026/05/18 18:44:00.277,n,-4.942796,5.576913,5.200959,0.635779,OverRange,OverRange,OverRange,10.282894,12.695932,-4.637595,-4.709437
2026/05/18 18:45:00.278,n,-4.980901,4.858875,5.225765,0.613286,OverRange,OverRange,OverRange,10.28391,12.683038,-4.718993,-4.837847
2026/05/18 18:46:00.265,n,-5.065708,4.201677,5.23646,0.51877,OverRange,OverRange,OverRange,10.30628,12.671248,-4.671895,-4.753975
2026/05/18 18:47:00.266,n,-4.954599,4.541699,4.953152,0.480084,OverRange,OverRange,OverRange,10.276536,12.660466,-4.695444,-4.650821
2026/05/18 18:48:00.266,n,-5.054161,4.450729,4.887266,0.68136,OverRange,OverRange,OverRange,10.255916,12.65078,-4.508589,-4.502702
2026/05/18 18:49:00.272,n,-5.109844,4.388902,5.246459,0.824433,OverRange,OverRange,OverRange,10.25618,12.638958,-4.976495,-4.644933
2026/05/18 18:50:00.270,n,-5.118696,5.761295,5.12139,0.742494,OverRange,OverRange,OverRange,10.248796,12.621746,-4.602272,-4.711313
2026/05/18 18:51:00.273,n,-5.130243,4.709133,5.058007,0.53531,OverRange,OverRange,OverRange,10.24754,12.601312,-4.660632,-4.666349
2026/05/18 18:52:00.274,n,-5.133194,4.090983,4.582824,0.571866,OverRange,OverRange,OverRange,10.242956,12.58625,-4.754316,-4.574798
2026/05/18 18:53:00.277,n,-5.191571,4.364076,5.125556,0.613067,OverRange,OverRange,OverRange,10.242692,12.57228,-4.824451,-4.738617
2026/05/18 18:54:00.279,n,-5.036584,5.683884,5.083515,0.575371,OverRange,OverRange,OverRange,10.22845,12.54753,-4.824451,-4.876924
2026/05/18 18:55:00.264,n,-5.016056,4.166542,5.270642,0.728528,OverRange,OverRange,OverRange,10.239884,12.534602,-5.093215,-5.06395
2026/05/18 18:56:00.266,n,-4.948698,4.47071,5.016009,0.667553,OverRange,OverRange,OverRange,10.23964,12.513108,-4.894585,-4.935369
2026/05/18 18:57:00.268,n,-5.033761,5.487475,5.121475,0.519575,OverRange,OverRange,OverRange,10.220038,12.502346,-5.081441,-5.001579
2026/05/18 18:58:00.269,n,-5.042614,5.537957,4.96826,0.640649,OverRange,OverRange,OverRange,10.232778,12.48621,-5.04663,-5.0561
2026/05/18 18:59:00.272,n,-5.00746,6.054193,5.100346,0.723734,OverRange,OverRange,OverRange,10.23634,12.46685,-4.824451,-5.036817
2026/05/18 19:00:00.274,n,-5.048388,4.547408,5.043304,0.51354,OverRange,OverRange,OverRange,10.240418,12.451788,-4.976495,-5.10499
2026/05/18 19:01:00.278,n,-4.948569,4.590694,4.713179,0.638291,OverRange,OverRange,OverRange,10.243988,12.43567,-4.871037,-4.794929
2026/05/18 19:02:00.277,n,-5.036584,5.43984,5.555653,0.489813,OverRange,OverRange,OverRange,10.267132,12.428114,-4.835713,-4.870866
2026/05/18 19:03:00.280,n,-4.852216,4.400936,5.115566,0.614648,OverRange,OverRange,OverRange,10.231756,12.446026,-4.637595,-4.754061
2026/05/18 19:04:00.265,n,-4.908411,4.027988,4.72612,0.641905,OverRange,OverRange,OverRange,10.239044,12.432088,-4.602784,-4.668994
2026/05/18 19:05:00.270,n,-4.996169,5.319815,4.936506,0.645452,OverRange,OverRange,OverRange,10.230896,12.42131,-4.485552,-4.559696
2026/05/18 19:06:00.268,n,-4.952418,5.817038,5.031114,0.637061,OverRange,OverRange,OverRange,10.252768,12.411604,-4.532649,-4.557819
2026/05/18 19:07:00.271,n,-4.732767,4.526275,5.378182,0.592407,OverRange,OverRange,OverRange,10.229878,12.395436,-4.333508,-4.514988
2026/05/18 19:08:00.273,n,-4.756118,4.444247,4.539938,0.095228,OverRange,OverRange,OverRange,10.22962,12.38254,-4.614558,-4.468231
2026/05/18 19:09:00.275,n,-4.767793,6.192228,5.687699,0.369305,OverRange,OverRange,OverRange,10.223512,12.377136,-4.45074,-4.522837
2026/05/18 19:10:00.279,n,-4.676956,5.249779,5.702536,0.303654,OverRange,OverRange,OverRange,10.232672,12.362076,-4.509101,-4.48376
2026/05/18 19:11:00.279,n,-4.662329,5.5033,5.570627,0.319683,OverRange,OverRange,OverRange,10.248684,12.349148,-4.485552,-4.569423
2026/05/18 19:12:00.282,n,-4.595228,4.619923,4.65668,0.351814,OverRange,OverRange,OverRange,10.249466,12.34055,-4.438966,-4.54613
2026/05/18 19:13:00.267,n,-4.732639,5.680478,5.145993,0.51824,OverRange,OverRange,OverRange,10.275914,12.32655,-4.532649,-4.655342
2026/05/18 19:14:00.269,n,-4.42523,4.535385,4.888139,0.677837,OverRange,OverRange,OverRange,10.281006,12.317936,-4.368831,-4.392124
2026/05/18 19:15:00.271,n,-4.392898,6.071852,5.507993,0.790618,OverRange,OverRange,OverRange,10.293982,12.3082,-4.345282,-4.380605
2026/05/18 19:16:00.273,n,-4.422407,5.625396,5.321036,0.418184,OverRange,OverRange,OverRange,10.264212,12.29962,-4.427192,-4.34733
2026/05/18 19:17:00.275,n,-4.489508,5.782104,5.470053,0.468372,OverRange,OverRange,OverRange,10.273388,12.296378,-4.286922,-4.403898
2026/05/18 19:18:00.278,n,-4.621402,5.550794,4.871636,0.558894,OverRange,OverRange,OverRange,10.271846,12.292064,-4.19375,-4.366784
2026/05/18 19:19:00.280,n,-4.577651,5.616905,5.130646,0.682119,OverRange,OverRange,OverRange,10.251486,12.287766,-4.345282,-4.335555
2026/05/18 19:20:00.280,n,-4.64193,4.034438,4.954929,0.715089,OverRange,OverRange,OverRange,10.259136,12.287766,-4.801414,-4.78179
2026/05/18 19:21:00.283,n,-4.76202,5.784383,5.421643,0.531264,OverRange,OverRange,OverRange,10.277446,12.2856,-4.836225,-4.639643
2026/05/18 19:22:00.271,n,-4.665281,5.516445,4.933954,0.475922,OverRange,OverRange,OverRange,10.271592,12.284526,-4.579235,-4.598518
2026/05/18 19:23:00.270,n,-4.814623,5.622506,4.94066,0.551006,OverRange,OverRange,OverRange,10.255062,12.284526,-4.438966,-4.524629
2026/05/18 19:24:00.272,n,-4.867355,5.533219,5.229479,0.492491,OverRange,OverRange,OverRange,10.227586,12.275912,-4.286922,-4.464306
2026/05/18 19:25:00.275,n,-4.838102,5.53219,5.118803,0.704554,OverRange,OverRange,OverRange,10.229634,12.280244,-4.708242,-4.657305
2026/05/18 19:26:00.278,n,-4.799997,5.675655,5.545017,0.589588,OverRange,OverRange,OverRange,10.203694,12.269482,-4.684693,-4.66123
2026/05/18 19:27:00.277,n,-4.773567,4.62896,5.268614,0.58513,OverRange,OverRange,OverRange,10.217412,12.268392,-4.532649,-4.664984
2026/05/18 19:28:00.281,n,-4.844132,4.660022,5.218184,0.461311,OverRange,OverRange,OverRange,10.201656,12.251148,-4.403642,-4.54212
2026/05/18 19:29:00.282,n,-4.943823,5.999267,5.455048,0.48342,OverRange,OverRange,OverRange,10.202658,12.24361,-4.661145,-4.555772
2026/05/18 19:30:00.285,n,-4.721092,4.772084,5.090434,0.561387,OverRange,OverRange,OverRange,10.182588,12.234966,-4.357056,-4.635804
2026/05/18 19:31:00.271,n,-5.019648,5.659781,5.291714,0.362545,OverRange,OverRange,OverRange,10.156886,12.219938,-4.509101,-4.419513
2026/05/18 19:32:00.271,n,-5.028629,5.339062,4.895732,0.682278,OverRange,OverRange,OverRange,10.143902,12.205872,-4.45074,-4.423437
2026/05/18 19:33:00.273,n,-4.987445,4.568985,4.898932,0.488566,OverRange,OverRange,OverRange,10.131454,12.198366,-4.345282,-4.450569
2026/05/18 19:34:00.275,n,-5.148719,4.25207,4.847358,0.733716,OverRange,OverRange,OverRange,10.130428,12.191886,-4.321733,-4.374462
2026/05/18 19:35:00.279,n,-5.177843,4.520516,4.649545,0.684682,OverRange,OverRange,OverRange,10.126358,12.175736,-4.45074,-4.435126
2026/05/18 19:36:00.278,n,-5.016954,4.798342,5.186775,0.494019,OverRange,OverRange,OverRange,10.115158,12.161684,-4.380605,-4.452617
2026/05/18 19:37:00.281,n,-4.987316,4.642216,4.667982,0.515735,OverRange,OverRange,OverRange,10.085658,12.153072,-4.368831,-4.36883
2026/05/18 19:38:00.283,n,-5.060704,5.674512,5.517061,0.34155,OverRange,OverRange,OverRange,10.070384,12.139054,-4.532649,-4.534441
2026/05/18 19:39:00.268,n,-5.069685,4.604398,5.092414,0.485737,OverRange,OverRange,OverRange,10.04597,12.123946,-4.661145,-4.631708
2026/05/18 19:40:00.270,n,-5.107662,4.486648,5.124009,0.71813,OverRange,OverRange,OverRange,10.029928,12.112128,-4.462515,-4.594934
2026/05/18 19:41:00.272,n,-5.010924,4.480263,4.662897,0.235537,OverRange,OverRange,OverRange,10.041642,12.097066,-4.64937,-4.581113
2026/05/18 19:42:00.257,n,-5.201322,5.433112,5.246456,0.481763,OverRange,OverRange,OverRange,10.01645,12.080866,-4.532649,-4.555942
2026/05/18 19:43:00.259,n,-5.107662,3.881926,4.938958,0.714009,OverRange,OverRange,OverRange,9.962728,12.067908,-4.661145,-4.594849
2026/05/18 19:44:00.262,n,-5.145639,6.335222,5.620809,0.358699,OverRange,OverRange,OverRange,9.967326,12.061444,-4.824963,-4.721553
2026/05/18 19:45:00.264,n,-5.122288,4.709131,5.206974,0.664072,OverRange,OverRange,OverRange,9.94338,12.040982,-4.695956,-4.793564
2026/05/18 19:46:00.264,n,-5.157444,4.447043,5.039683,0.642794,OverRange,OverRange,OverRange,9.931936,12.03017,-4.836225,-4.797318
2026/05/18 19:47:00.268,n,-5.262907,4.450627,4.458828,0.24292,OverRange,OverRange,OverRange,9.929134,12.01293,-4.930421,-4.838444
2026/05/18 19:48:00.270,n,-5.136915,5.428852,5.183256,0.822018,OverRange,OverRange,OverRange,9.902142,11.991376,-5.047141,-4.920353
2026/05/18 19:49:00.270,n,-5.087006,5.780753,5.20524,0.753327,OverRange,OverRange,OverRange,9.898846,11.983804,-4.895098,-4.918391
2026/05/18 19:50:00.257,n,-5.168733,5.71154,5.105377,0.583749,OverRange,OverRange,OverRange,9.898062,11.966564,-5.117276,-5.115314
2026/05/18 19:51:00.262,n,-4.99912,4.547469,4.917219,0.725251,OverRange,OverRange,OverRange,9.866242,11.951474,-4.742542,-4.902776
2026/05/18 19:52:00.261,n,-5.075331,4.259627,5.016423,0.695238,OverRange,OverRange,OverRange,9.89476,11.93962,-5.105502,-4.937844
2026/05/18 19:53:00.262,n,-5.034403,5.701496,5.009538,0.70115,OverRange,OverRange,OverRange,9.848424,11.928778,-4.684693,-4.830679
2026/05/18 19:54:00.264,n,-5.089957,6.045329,5.171858,0.871612,OverRange,OverRange,OverRange,9.851736,11.919108,-5.023593,-4.871548
2026/05/18 19:55:00.268,n,-5.119466,4.504293,4.987833,0.717752,OverRange,OverRange,OverRange,9.814302,11.912644,-4.543912,-4.628039
2026/05/18 19:56:00.268,n,-5.07238,4.550027,5.274119,0.677313,OverRange,OverRange,OverRange,9.816092,11.90291,-4.719505,-4.604661
2026/05/18 19:57:00.270,n,-5.163089,6.224049,5.801637,0.296046,OverRange,OverRange,OverRange,9.821426,11.897506,-4.672919,-4.713617
2026/05/18 19:58:00.272,n,-5.130885,5.202309,5.267877,0.568772,OverRange,OverRange,OverRange,9.800044,11.894266,-4.754828,-4.721467
2026/05/18 19:59:00.257,n,-5.186439,5.542134,5.041069,0.604518,OverRange,OverRange,OverRange,9.8054,11.886728,-4.661145,-4.772148
2026/05/18 20:00:00.260,n,-5.177586,4.386139,4.858426,0.590808,OverRange,OverRange,OverRange,9.794434,11.88134,-4.883323,-4.848341
2026/05/18 20:01:00.263,n,-5.22185,5.614735,4.98071,0.560176,OverRange,OverRange,OverRange,9.793926,11.878134,-4.672919,-4.791687
2026/05/18 20:02:00.263,n,-5.180537,4.322728,4.789338,0.676109,OverRange,OverRange,OverRange,9.768704,11.8844,-4.836225,-4.754572
2026/05/18 20:03:00.266,n,-4.811544,4.710643,5.102881,0.651183,OverRange,OverRange,OverRange,9.825852,11.868236,-4.520363,-4.692201
2026/05/18 20:04:00.267,n,-4.805514,5.552921,5.229532,0.453303,OverRange,OverRange,OverRange,9.797078,11.86392,-4.754828,-4.651247
2026/05/18 20:05:00.269,n,-4.861196,4.878681,5.028357,0.471428,OverRange,OverRange,OverRange,9.771084,11.854236,-4.742542,-4.783667
2026/05/18 20:06:00.272,n,-4.940487,5.527307,4.98198,0.722772,OverRange,OverRange,OverRange,9.794526,11.844468,-4.883323,-4.966854
2026/05/18 20:07:00.257,n,-4.896479,5.094859,4.582135,0.315735,OverRange,OverRange,OverRange,9.810832,11.828268,-5.023593,-5.025384
2026/05/18 20:08:00.260,n,-5.01644,6.050217,5.543016,0.287209,OverRange,OverRange,OverRange,9.783316,11.82288,-4.567461,-4.735033
2026/05/18 20:09:00.263,n,-4.910977,5.545051,4.924581,0.498395,OverRange,OverRange,OverRange,9.777206,11.814284,-4.742542,-4.695956
2026/05/18 20:10:00.265,n,-4.896351,5.60062,5.453991,0.302778,OverRange,OverRange,OverRange,9.773896,11.803442,-4.567461,-4.696127
2026/05/18 20:11:00.267,n,-4.814495,5.191501,5.169345,0.420495,OverRange,OverRange,OverRange,9.796036,11.792666,-4.824963,-4.721382
2026/05/18 20:12:00.269,n,-4.875952,4.628931,5.078837,0.586388,OverRange,OverRange,OverRange,9.765996,11.780814,-4.672407,-4.75261
2026/05/18 20:13:00.269,n,-4.793967,5.764183,5.455836,0.257048,OverRange,OverRange,OverRange,9.808782,11.773246,-4.789639,-4.961222
2026/05/18 20:14:00.272,n,-4.931377,5.577524,4.780763,0.592768,OverRange,OverRange,OverRange,9.803182,11.764602,-4.64937,-4.649285
2026/05/18 20:15:00.275,n,-4.867099,5.822898,5.539742,0.529593,OverRange,OverRange,OverRange,9.792994,11.753824,-4.918134,-4.848085
2026/05/18 20:16:00.260,n,-4.837846,4.323761,4.994612,0.728456,OverRange,OverRange,OverRange,9.805736,11.743016,-4.532138,-4.594678
2026/05/18 20:17:00.262,n,-4.943181,4.11152,4.792371,0.785797,OverRange,OverRange,OverRange,9.809566,11.73224,-5.292869,-4.663021
2026/05/18 20:18:00.263,n,-4.902253,4.450555,4.966791,0.83775,OverRange,OverRange,OverRange,9.807766,11.725744,-4.754828,-4.857982
2026/05/18 20:19:00.265,n,-4.922781,5.504282,5.165911,0.661032,OverRange,OverRange,OverRange,9.838574,11.717116,-5.140313,-4.922059
2026/05/18 20:20:00.266,n,-4.855294,5.117467,4.977793,0.576306,OverRange,OverRange,OverRange,9.838334,11.706338,-4.988269,-5.037073
2026/05/18 20:21:00.269,n,-4.972562,4.716422,4.72358,0.339332,OverRange,OverRange,OverRange,9.803436,11.699844,-5.070178,-4.898852
2026/05/18 20:22:00.270,n,-5.045822,4.279619,4.752508,0.582668,OverRange,OverRange,OverRange,9.849538,11.692274,-4.848,-4.877265
2026/05/18 20:23:00.273,n,-5.025165,5.692615,5.208611,0.800047,OverRange,OverRange,OverRange,9.86557,11.68254,-4.777865,-4.912247
2026/05/18 20:24:00.274,n,-4.928811,5.643134,5.370928,0.772018,OverRange,OverRange,OverRange,9.833232,11.67391,-4.988269,-4.966939
2026/05/18 20:25:00.260,n,-4.826298,4.301442,5.004017,0.662961,OverRange,OverRange,OverRange,9.843924,11.665268,-4.929909,-4.927946
2026/05/18 20:26:00.262,n,-4.981415,4.893842,5.295949,0.423867,OverRange,OverRange,OverRange,9.897152,11.65664,-5.280583,-5.239884
2026/05/18 20:27:00.264,n,-4.808336,4.279886,4.5697,0.511626,OverRange,OverRange,OverRange,9.866868,11.646922,-4.532138,-4.762166
2026/05/18 20:28:00.265,n,-4.966532,5.769142,5.346256,0.394968,OverRange,OverRange,OverRange,9.852336,11.643682,-4.988269,-4.887078
2026/05/18 20:29:00.268,n,-4.790888,5.479578,4.905958,0.460742,OverRange,OverRange,OverRange,9.846232,11.641502,-5.000044,-4.88119
2026/05/18 20:30:00.270,n,-4.764714,4.208298,4.971278,0.705095,OverRange,OverRange,OverRange,9.8643,11.638294,-4.754828,-4.871463
2026/05/18 20:31:00.272,n,-4.849649,4.68823,5.086608,0.436285,OverRange,OverRange,OverRange,9.89588,11.638294,-4.625821,-4.750647
2026/05/18 20:32:00.273,n,-4.834895,5.491214,5.134871,0.503985,OverRange,OverRange,OverRange,9.89588,11.639338,-4.812676,-4.75261
2026/05/18 20:33:00.278,n,-4.925731,5.547928,5.221684,0.527916,OverRange,OverRange,OverRange,9.880616,11.645864,-4.567461,-4.678635
2026/05/18 20:34:00.262,n,-4.89943,5.610692,5.126372,0.618657,OverRange,OverRange,OverRange,9.887472,11.644758,-4.918134,-4.728975
2026/05/18 20:35:00.263,n,-4.805771,4.533119,5.050771,0.762207,OverRange,OverRange,OverRange,9.932286,11.643682,-4.661145,-4.785714
2026/05/18 20:36:00.267,n,-4.984365,4.481844,4.417682,0.572102,OverRange,OverRange,OverRange,9.951146,11.649072,-4.731279,-4.602528
2026/05/18 20:37:00.268,n,-4.864147,5.385026,5.351002,0.587152,OverRange,OverRange,OverRange,9.954428,11.652292,-4.64937,-4.584952
2026/05/18 20:38:00.270,n,-4.811672,5.349134,4.957967,0.541381,OverRange,OverRange,OverRange,9.952638,11.652292,-4.672407,-4.725392
2026/05/18 20:39:00.273,n,-4.805385,3.989435,4.537898,0.592742,OverRange,OverRange,OverRange,9.94273,11.655566,-4.64937,-4.77394
2026/05/18 20:40:00.273,n,-4.910977,4.555044,4.85779,0.62896,OverRange,OverRange,OverRange,9.966142,11.653384,-4.695956,-4.777865
2026/05/18 20:41:00.276,n,-4.84657,4.117559,4.77962,0.616396,OverRange,OverRange,OverRange,9.939424,11.65446,-4.672407,-4.684352
2026/05/18 20:42:00.279,n,-4.899174,4.146661,4.994857,0.813317,OverRange,OverRange,OverRange,9.934326,11.65446,-4.684693,-4.766176
2026/05/18 20:43:00.262,n,-4.972305,5.703571,4.971458,0.514742,OverRange,OverRange,OverRange,9.940938,11.651252,-4.894585,-4.88904
2026/05/18 20:44:00.264,n,-4.925731,5.57038,5.180529,0.817327,OverRange,OverRange,OverRange,9.953664,11.652292,-5.034855,-4.855764
2026/05/18 20:45:00.266,n,-4.963709,5.692825,4.977633,0.641941,OverRange,OverRange,OverRange,9.975566,11.646922,-4.754828,-4.809093
2026/05/18 20:46:00.268,n,-4.957935,5.561445,4.872598,0.631813,OverRange,OverRange,OverRange,9.951894,11.648028,-4.462515,-4.709778
2026/05/18 20:47:00.273,n,-4.989882,5.5992,5.031431,0.693473,OverRange,OverRange,OverRange,9.945012,11.648028,-4.579235,-4.635633
2026/05/18 20:48:00.276,n,-5.040048,4.546387,4.891034,0.501356,OverRange,OverRange,OverRange,9.939438,11.640444,-4.64937,-4.778035
2026/05/18 20:49:00.275,n,-5.030939,5.517473,5.395831,0.386142,OverRange,OverRange,OverRange,9.967682,11.642608,-4.777865,-4.721381
2026/05/18 20:50:00.276,n,-4.887626,5.556641,5.186028,0.690839,OverRange,OverRange,OverRange,9.942226,11.637154,-4.731279,-4.651332
2026/05/18 20:51:00.279,n,-4.937407,4.704272,5.052501,0.618839,OverRange,OverRange,OverRange,9.950878,11.6318,-4.789639,-4.686314
2026/05/18 20:52:00.265,n,-5.045693,5.548291,5.3017,0.626466,OverRange,OverRange,OverRange,9.952922,11.62856,-4.672407,-4.690069
2026/05/18 20:53:00.266,n,-4.998991,5.24369,4.938755,0.668626,OverRange,OverRange,OverRange,9.952148,11.625304,-4.812676,-4.816857
2026/05/18 20:54:00.268,n,-4.972305,4.130596,5.108018,0.75985,OverRange,OverRange,OverRange,9.996938,11.622098,-4.848,-5.105331
2026/05/18 20:55:00.270,n,-4.993218,6.029272,5.224861,0.74161,OverRange,OverRange,OverRange,10.026962,11.620958,-4.848,-5.015658
2026/05/18 20:56:00.273,n,-5.025165,5.579602,5.178738,0.66958,OverRange,OverRange,OverRange,10.045304,11.620958,-4.906872,-5.084
2026/05/18 20:57:00.276,n,-5.042743,5.99626,5.207534,0.670242,OverRange,OverRange,OverRange,10.052678,11.618826,-4.906872,-4.873596
2026/05/18 20:58:00.276,n,-4.881981,5.546869,4.697394,0.457178,OverRange,OverRange,OverRange,10.04913,11.622098,-4.485552,-4.604576
2026/05/18 20:59:00.278,n,-4.890321,6.138242,5.649306,0.557481,OverRange,OverRange,OverRange,10.049382,11.619916,-4.64937,-4.729232
2026/05/18 21:00:00.280,n,-4.995912,6.043602,4.673513,0.709358,OverRange,OverRange,OverRange,10.049362,11.616644,-4.637595,-4.662936
2026/05/18 21:01:00.266,n,-4.963581,4.730877,5.534414,0.456477,OverRange,OverRange,OverRange,10.096706,11.627484,-5.093727,-4.830594
2026/05/18 21:02:00.269,n,-4.937279,4.514264,5.088074,0.769283,OverRange,OverRange,OverRange,10.110958,11.620958,-4.824963,-4.725477
2026/05/18 21:03:00.270,n,-4.861325,5.609434,4.920101,0.568383,OverRange,OverRange,OverRange,10.153962,11.620958,-4.450228,-4.602358
2026/05/18 21:04:00.271,n,-4.747009,5.774596,5.317209,0.617669,OverRange,OverRange,OverRange,10.160574,11.62423,-4.64937,-4.653209
2026/05/18 21:05:00.275,n,-4.817317,5.678285,5.011291,0.71118,OverRange,OverRange,OverRange,10.161602,11.6318,-4.322245,-4.544082
2026/05/18 21:06:00.276,n,-4.738156,4.567614,4.780019,0.591218,OverRange,OverRange,OverRange,10.178366,11.640444,-4.672407,-4.649285
2026/05/18 21:07:00.280,n,-4.875694,4.21466,4.936985,0.597166,OverRange,OverRange,OverRange,10.159054,11.650146,-4.403642,-4.577188
2026/05/18 21:08:00.346,n,-4.969867,4.711371,5.196035,0.682812,OverRange,OverRange,OverRange,10.11147,11.658806,-4.579235,-4.594593
2026/05/18 21:09:00.356,n,-5.042743,6.050595,5.370072,0.587553,OverRange,OverRange,OverRange,10.086792,11.670656,-4.661145,-4.768053
2026/05/18 21:10:00.270,n,-5.042871,4.442835,4.868379,0.477484,OverRange,OverRange,OverRange,10.07306,11.68254,-5.034855,-4.810885
2026/05/18 21:11:00.272,n,-5.104326,4.380095,4.816879,0.59142,OverRange,OverRange,OverRange,10.092128,11.686886,-4.918134,-4.758497
2026/05/18 21:12:00.271,n,-4.949083,4.214324,5.073997,0.697221,OverRange,OverRange,OverRange,10.096696,11.697662,-4.859774,-4.748599
